ts,app,node,pg,inst
19:01:22.010,1,2,9,0
19:01:22.432,1,2,9,0
19:01:22.844,1,2,9,0
19:01:23.283,1,2,9,0
19:01:23.718,1,2,9,0
19:01:24.138,1,2,9,0
19:01:24.548,1,2,9,0
19:01:24.969,1,2,15,0
19:01:25.404,1,2,15,0
19:01:25.848,1,2,15,0
19:01:26.282,1,2,15,0
19:01:26.717,1,2,15,0
19:01:27.154,1,2,15,0
19:01:27.578,1,2,15,0
19:01:28.000,1,2,15,0
19:01:28.423,1,2,15,0
19:01:28.861,1,2,15,0
19:01:29.297,1,2,15,0
19:01:29.736,1,2,15,0
19:01:30.168,1,2,15,0
19:01:30.604,1,2,15,0
19:01:31.035,1,2,15,0
19:01:31.466,1,2,15,0
19:01:31.893,1,2,15,0
19:01:32.329,1,2,15,0
19:01:32.762,1,2,15,0
19:01:33.177,1,2,15,0
19:01:33.595,1,2,15,0
19:01:34.034,1,2,15,0
19:01:34.469,1,2,15,0
19:01:34.904,1,2,15,0
19:01:35.334,1,2,15,0
19:01:35.762,1,2,15,0
19:01:36.189,1,2,15,0
19:01:36.625,1,2,15,0
19:01:37.063,1,2,15,0
19:01:37.501,1,2,15,0
19:01:37.936,1,2,15,0
19:01:38.373,1,2,15,0
19:01:38.783,1,2,15,0
19:01:39.221,1,2,15,0
19:01:39.657,1,2,15,0
19:01:40.091,1,2,15,0
19:01:40.513,1,2,15,0
19:01:40.936,1,2,15,0
19:01:41.355,1,2,15,0
19:01:41.780,1,2,15,0
19:01:42.216,1,2,15,0
19:01:42.641,1,2,15,0
19:01:43.077,1,2,15,0
19:01:43.518,1,2,15,0
19:01:43.949,1,2,15,0
19:01:44.364,1,2,15,0
19:01:44.794,1,2,15,0
19:01:45.219,1,2,15,0
19:01:45.659,1,2,15,0
19:01:46.097,1,2,15,0
19:01:46.529,1,2,15,0
19:01:46.947,1,2,15,0
19:01:47.374,1,2,15,0
19:01:47.811,1,2,15,0
19:01:48.236,1,2,15,0
19:01:48.669,1,2,15,0
19:01:49.092,1,2,15,0
19:01:49.521,1,2,15,0
19:01:49.938,1,2,15,0
19:01:50.374,1,2,15,0
19:01:50.814,1,2,15,0
19:01:51.247,1,2,15,0
19:01:51.670,1,2,15,0
19:01:52.112,1,2,15,0
19:01:52.543,1,2,15,0
19:01:52.969,1,2,15,0
19:01:53.412,1,2,15,0
19:01:53.842,1,2,15,0
19:01:54.263,1,2,15,0
19:01:54.691,1,2,15,0
19:01:55.106,1,2,15,0
19:01:55.523,1,2,15,0
19:01:55.950,1,2,15,0
19:01:56.376,1,2,15,0
19:01:56.813,1,2,15,0
19:01:57.253,1,2,15,0
19:01:57.680,1,2,15,0
19:01:58.109,1,2,15,0
19:01:58.547,1,2,15,0
19:01:58.985,1,2,15,0
19:01:59.422,1,2,15,0
19:01:59.857,1,2,15,0
19:02:00.281,1,2,15,0
19:02:00.701,1,2,15,0
19:02:01.129,1,2,15,0
19:02:01.563,1,2,15,0
19:02:01.995,1,2,15,0
19:02:02.419,1,2,15,0
19:02:02.852,1,2,15,0
19:02:03.282,1,2,15,0
19:02:03.717,1,2,15,0
19:02:04.156,1,2,15,0
19:02:04.595,1,2,15,0
19:02:05.031,1,2,15,0
19:02:05.467,1,2,15,0
19:02:05.877,1,2,15,0
19:02:06.295,1,2,15,0
19:02:06.719,1,2,15,0
19:02:07.159,1,2,15,0
19:02:07.590,1,2,15,0
19:02:08.026,1,2,15,0
19:02:08.453,1,2,15,0
19:02:08.892,1,2,15,0
19:02:09.328,1,2,15,0
19:02:09.761,1,2,15,0
19:02:10.184,1,2,15,0
19:02:10.608,1,2,15,0
19:02:11.044,1,2,15,0
19:02:11.453,1,2,15,0
19:02:11.888,1,2,15,0
19:02:12.315,1,2,15,0
19:02:12.741,1,2,15,0
19:02:13.167,1,2,15,0
19:02:13.595,1,2,15,0
19:02:14.031,1,2,15,0
19:02:14.470,1,2,15,0
19:02:14.904,1,2,15,0
19:02:15.329,1,2,15,0
19:02:15.768,1,2,15,0
19:02:16.200,1,2,15,0
19:02:16.626,1,2,15,0
19:02:17.049,1,2,15,0
19:02:17.473,1,2,15,0
19:02:17.897,1,2,15,0
19:02:18.328,1,2,15,0
19:02:18.766,1,2,15,0
19:02:19.203,1,2,15,0
19:02:19.638,1,2,15,0
19:02:20.060,1,2,15,0
19:02:20.478,1,2,15,0
19:02:20.905,1,2,15,0
19:02:21.346,1,2,15,0
19:02:21.777,1,2,15,0
19:02:22.192,1,2,15,0
19:02:22.611,1,2,15,0
19:02:23.039,1,2,15,0
19:02:23.467,1,2,15,0
19:02:23.892,1,2,15,0
19:02:24.330,1,2,15,0
19:02:24.764,1,2,15,0
19:02:25.187,1,2,15,0
19:02:25.626,1,2,15,0
19:02:26.063,1,2,15,0
19:02:26.491,1,2,15,0
19:02:26.921,1,2,15,0
19:02:27.349,1,2,15,0
19:02:27.768,1,2,15,0
19:02:28.213,1,2,15,0
19:02:28.634,1,2,15,0
19:02:29.063,1,2,15,0
19:02:29.497,1,2,15,0
19:02:29.916,1,2,15,0
19:02:30.341,1,2,15,0
19:02:30.769,1,2,15,0
19:02:31.205,1,2,15,0
19:02:31.639,1,2,15,0
19:02:32.079,1,2,15,0
19:02:32.518,1,2,15,0
19:02:32.951,1,2,15,0
19:02:33.359,1,2,15,0
19:02:33.781,1,2,15,0
19:02:34.214,1,2,15,0
19:02:34.642,1,2,15,0
19:02:35.073,1,2,15,0
19:02:35.500,1,2,15,0
19:02:35.938,1,2,15,0
19:02:36.372,1,2,15,0
19:02:36.797,1,2,15,0
19:02:37.238,1,2,15,0
19:02:37.667,1,2,15,0
19:02:38.093,1,2,15,0
19:02:38.516,1,2,15,0
19:02:38.937,1,2,15,0
19:02:39.373,1,2,15,0
19:02:39.809,1,2,15,0
19:02:40.233,1,2,15,0
19:02:40.672,1,2,15,0
19:02:41.111,1,2,15,0
19:02:41.546,1,2,15,0
19:02:41.980,1,2,15,0
19:02:42.406,1,2,15,0
19:02:42.848,1,2,15,0
19:02:43.277,1,2,15,0
19:02:43.707,1,2,15,0
19:02:44.123,1,2,15,0
19:02:44.561,1,2,15,0
19:02:44.995,1,2,15,0
19:02:45.421,1,2,15,0
19:02:45.849,1,2,15,0
19:02:46.280,1,2,15,0
19:02:46.716,1,2,15,0
19:02:47.140,1,2,15,0
19:02:47.576,1,2,15,0
19:02:47.997,1,2,15,0
19:02:48.425,1,2,15,0
19:02:48.860,1,2,15,0
19:02:49.313,1,2,15,0
19:02:49.735,1,2,15,0
19:02:50.171,1,2,15,0
19:02:50.609,1,2,15,0
19:02:51.047,1,2,15,0
19:02:51.479,1,2,15,0
19:02:51.907,1,2,15,0
19:02:52.339,1,2,15,0
19:02:52.768,1,2,15,0
19:02:53.204,1,2,15,0
19:02:53.637,1,2,15,0
19:02:54.061,1,2,15,0
19:02:54.495,1,2,15,0
19:02:54.907,1,2,15,0
19:02:55.344,1,2,15,0
19:02:55.789,1,2,15,0
19:02:56.219,1,2,15,0
19:02:56.653,1,2,15,0
19:02:57.077,1,2,15,0
19:02:57.516,1,2,15,0
19:02:57.950,1,2,15,0
19:02:58.378,1,2,15,0
19:02:58.812,1,2,15,0
19:02:59.247,1,2,15,0
19:02:59.668,1,2,15,0
19:03:00.094,1,2,15,0
19:03:01.037,1,2,15,0
19:03:01.467,1,2,15,0
19:03:01.894,1,2,15,0
19:03:02.339,1,2,15,0
19:03:02.765,1,2,15,0
19:03:03.196,1,2,15,0
19:03:03.626,1,2,15,0
19:03:04.058,1,2,15,0
19:03:04.488,1,2,15,0
19:03:04.924,1,2,15,0
19:03:05.355,1,2,15,0
19:03:05.765,1,2,15,0
19:03:06.185,1,2,15,0
19:03:06.617,1,2,15,0
19:03:07.050,1,2,15,0
19:03:07.482,1,2,15,0
19:03:07.910,1,2,15,0
19:03:08.339,1,2,15,0
19:03:08.768,1,2,15,0
19:03:09.203,1,2,15,0
19:03:09.635,1,2,15,0
19:03:10.063,1,2,15,0
19:03:10.495,1,2,15,0
19:03:10.937,1,2,15,0
19:03:11.365,1,2,15,0
19:03:11.799,1,2,15,0
19:03:12.235,1,2,15,0
19:03:12.666,1,2,15,0
19:03:13.097,1,2,15,0
19:03:13.524,1,2,15,0
19:03:13.951,1,2,15,0
19:03:14.373,1,2,15,0
19:03:14.811,1,2,15,0
19:03:15.236,1,2,15,0
19:03:15.659,1,2,15,0
19:03:16.080,1,2,15,0
19:03:16.497,1,2,15,0
19:03:16.910,1,2,15,0
19:03:17.334,1,2,15,0
19:03:17.765,1,2,15,0
19:03:18.209,1,2,15,0
19:03:18.638,1,2,15,0
19:03:19.064,1,2,15,0
19:03:19.484,1,2,15,0
19:03:19.922,1,2,15,0
19:03:20.355,1,2,16,0
19:03:20.783,1,2,15,0
19:03:21.205,1,2,15,0
19:03:21.639,1,2,15,0
19:03:22.051,1,2,15,0
19:03:22.472,1,2,15,0
19:03:22.904,1,2,15,0
19:03:23.330,1,2,15,0
19:03:23.765,1,2,15,0
19:03:24.202,1,2,15,0
19:03:24.645,1,2,15,0
19:03:25.075,1,2,15,0
19:03:25.502,1,2,15,0
19:03:25.935,1,2,15,0
19:03:26.356,1,2,15,0
19:03:26.783,1,2,15,0
19:03:27.221,1,2,15,0
19:03:27.652,1,2,15,0
19:03:28.077,1,2,15,0
19:03:28.521,1,2,15,0
19:03:28.954,1,2,15,0
19:03:29.388,1,2,15,0
19:03:29.813,1,2,15,0
19:03:30.235,1,2,15,0
19:03:30.673,1,2,15,0
19:03:31.114,1,2,15,0
19:03:31.547,1,2,15,0
19:03:31.986,1,2,15,0
19:03:32.420,1,2,15,0
19:03:32.834,1,2,15,0
19:03:33.253,1,2,15,0
19:03:33.673,1,2,15,0
19:03:34.109,1,2,15,0
19:03:34.550,1,2,15,0
19:03:34.985,1,2,15,0
19:03:35.407,1,2,15,0
19:03:35.842,1,2,15,0
19:03:36.272,1,2,15,0
19:03:36.701,1,2,15,0
19:03:37.126,1,2,15,0
19:03:37.565,1,2,15,0
19:03:37.998,1,2,15,0
19:03:38.413,1,2,15,0
19:03:38.834,1,2,15,0
19:03:39.263,1,2,15,0
19:03:39.687,1,2,15,0
19:03:40.130,1,2,15,0
19:03:40.559,1,2,15,0
19:03:40.985,1,2,15,0
19:03:41.424,1,2,15,0
19:03:41.861,1,2,15,0
19:03:42.296,1,2,15,0
19:03:42.735,1,2,15,0
19:03:43.174,1,2,15,0
19:03:43.607,1,2,15,0
19:03:44.028,1,2,15,0
19:03:44.450,1,2,15,0
19:03:44.876,1,2,15,0
19:03:45.313,1,2,15,0
19:03:45.751,1,2,15,0
19:03:46.185,1,2,15,0
19:03:46.611,1,2,15,0
19:03:47.047,1,2,15,0
19:03:47.485,1,2,15,0
19:03:47.924,1,2,15,0
19:03:48.356,1,2,15,0
19:03:48.796,1,2,15,0
19:03:49.224,1,2,15,0
19:03:49.648,1,2,15,0
19:03:50.070,1,2,15,0
19:03:50.504,1,2,15,0
19:03:50.932,1,2,15,0
19:03:51.357,1,2,15,0
19:03:51.781,1,2,15,0
19:03:52.219,1,2,15,0
19:03:52.645,1,2,15,0
19:03:53.073,1,2,15,0
19:03:53.512,1,2,15,0
19:03:53.941,1,2,15,0
19:03:54.361,1,2,15,0
19:03:54.786,1,2,15,0
19:03:55.218,1,2,15,0
19:03:55.651,1,2,15,0
19:03:56.064,1,2,15,0
19:03:56.489,1,2,15,0
19:03:56.904,1,2,15,0
19:03:57.322,1,2,15,0
19:03:57.736,1,2,15,0
19:03:58.156,1,2,15,0
19:03:58.583,1,2,15,0
19:03:59.008,1,2,15,0
19:03:59.430,1,2,15,0
19:03:59.846,1,2,15,0
19:04:00.282,1,2,15,0
19:04:00.713,1,2,15,0
19:04:01.138,1,2,15,0
19:04:01.565,1,2,15,0
19:04:01.996,1,2,15,0
19:04:02.422,1,2,15,0
19:04:02.861,1,2,15,0
19:04:03.290,1,2,15,0
19:04:03.719,1,2,15,0
19:04:04.156,1,2,15,0
19:04:04.579,1,2,15,0
19:04:04.989,1,2,15,0
19:04:05.403,1,2,15,0
19:04:05.809,1,2,15,0
19:04:06.233,1,2,15,0
19:04:06.673,1,2,15,0
19:04:07.108,1,2,15,0
19:04:07.531,1,2,15,0
19:04:07.964,1,2,15,0
19:04:08.386,1,2,15,0
19:04:08.798,1,2,15,0
19:04:09.234,1,2,15,0
19:04:09.672,1,2,15,0
19:04:10.113,1,2,15,0
19:04:10.542,1,2,15,0
19:04:10.955,1,2,15,0
19:04:11.384,1,2,15,0
19:04:11.798,1,2,15,0
19:04:12.223,1,2,15,0
19:04:12.651,1,2,15,0
19:04:13.075,1,2,15,0
19:04:13.501,1,2,15,0
19:04:13.937,1,2,15,0
19:04:14.375,1,2,15,0
19:04:14.811,1,2,15,0
19:04:15.251,1,2,15,0
19:04:15.687,1,2,15,0
19:04:16.119,1,2,15,0
19:04:16.536,1,2,15,0
19:04:16.960,1,2,15,0
19:04:17.390,1,2,15,0
19:04:17.833,1,2,15,0
19:04:18.265,1,2,15,0
19:04:18.701,1,2,15,0
19:04:19.130,1,2,15,0
19:04:19.559,1,2,15,0
19:04:19.982,1,2,15,0
19:04:20.394,1,2,16,0
19:04:20.828,1,2,15,0
19:04:21.266,1,2,15,0
19:04:21.704,1,2,15,0
19:04:22.130,1,2,15,0
19:04:22.551,1,2,15,0
19:04:22.985,1,2,15,0
19:04:23.414,1,2,15,0
19:04:23.843,1,2,15,0
19:04:24.284,1,2,15,0
19:04:24.723,1,2,15,0
19:04:25.156,1,2,15,0
19:04:25.592,1,2,15,0
19:04:26.038,1,2,15,0
19:04:26.470,1,2,15,0
19:04:26.892,1,2,15,0
19:04:27.313,1,2,15,0
19:04:27.738,1,2,15,0
19:04:28.177,1,2,15,0
19:04:28.610,1,2,15,0
19:04:29.044,1,2,15,0
19:04:29.470,1,2,15,0
19:04:29.908,1,2,15,0
19:04:30.340,1,2,15,0
19:04:30.770,1,2,15,0
19:04:31.204,1,2,15,0
19:04:31.638,1,2,15,0
19:04:32.063,1,2,15,0
19:04:32.496,1,2,15,0
19:04:32.919,1,2,15,0
19:04:33.344,1,2,15,0
19:04:33.781,1,2,15,0
19:04:34.206,1,2,15,0
19:04:34.642,1,2,15,0
19:04:35.078,1,2,15,0
19:04:35.517,1,2,15,0
19:04:35.952,1,2,15,0
19:04:36.379,1,2,15,0
19:04:36.810,1,2,15,0
19:04:37.233,1,2,15,0
19:04:37.672,1,2,15,0
19:04:38.094,1,2,15,0
19:04:38.517,1,2,15,0
19:04:38.945,1,2,15,0
19:04:39.373,1,2,15,0
19:04:39.784,1,2,15,0
19:04:40.218,1,2,15,0
19:04:40.651,1,2,15,0
19:04:41.074,1,2,15,0
19:04:41.498,1,2,15,0
19:04:41.914,1,2,15,0
19:04:42.343,1,2,15,0
19:04:42.781,1,2,15,0
19:04:43.221,1,2,15,0
19:04:43.645,1,2,15,0
19:04:44.076,1,2,15,0
19:04:44.499,1,2,15,0
19:04:44.925,1,2,15,0
19:04:45.361,1,2,15,0
19:04:45.798,1,2,15,0
19:04:46.226,1,2,15,0
19:04:46.657,1,2,15,0
19:04:47.091,1,2,15,0
19:04:47.521,1,2,15,0
19:04:47.954,1,2,15,0
19:04:48.392,1,2,15,0
19:04:48.830,1,2,15,0
19:04:49.240,1,2,15,0
19:04:49.649,1,2,15,0
19:04:50.069,1,2,15,0
19:04:50.498,1,2,15,0
19:04:50.929,1,2,15,0
19:04:51.360,1,2,15,0
19:04:51.792,1,2,15,0
19:04:52.220,1,2,15,0
19:04:52.663,1,2,15,0
19:04:53.091,1,2,15,0
19:04:53.515,1,2,15,0
19:04:53.951,1,2,15,0
19:04:54.365,1,2,15,0
19:04:54.786,1,2,15,0
19:04:55.218,1,2,15,0
19:04:55.656,1,2,15,0
19:04:56.094,1,2,15,0
19:04:56.528,1,2,15,0
19:04:56.950,1,2,15,0
19:04:57.377,1,2,15,0
19:04:57.818,1,2,15,0
19:04:58.245,1,2,15,0
19:04:58.673,1,2,15,0
19:04:59.102,1,2,15,0
19:04:59.516,1,2,15,0
19:04:59.948,1,2,15,0
19:05:00.360,1,2,15,0
19:05:00.773,1,2,15,0
19:05:01.189,1,2,15,0
19:05:01.611,1,2,15,0
19:05:02.039,1,2,15,0
19:05:02.455,1,2,15,0
19:05:02.876,1,2,15,0
19:05:03.305,1,2,15,0
19:05:03.727,1,2,15,0
19:05:04.145,1,2,15,0
19:05:04.565,1,2,15,0
19:05:04.986,1,2,15,0
19:05:05.405,1,2,15,0
19:05:05.820,1,2,15,0
19:05:06.239,1,2,15,0
19:05:06.648,1,2,15,0
19:05:07.078,1,2,15,0
19:05:07.504,1,2,15,0
19:05:07.932,1,2,15,0
19:05:08.356,1,2,15,0
19:05:08.782,1,2,15,0
19:05:09.218,1,2,15,0
19:05:09.658,1,2,15,0
19:05:10.085,1,2,15,0
19:05:10.503,1,2,15,0
19:05:10.923,1,2,15,0
19:05:11.356,1,2,15,0
19:05:11.773,1,2,15,0
19:05:12.189,1,2,15,0
19:05:12.611,1,2,15,0
19:05:13.050,1,2,15,0
19:05:13.477,1,2,15,0
19:05:13.901,1,2,15,0
19:05:14.328,1,2,15,0
19:05:14.763,1,2,15,0
19:05:15.189,1,2,15,0
19:05:15.620,1,2,15,0
19:05:16.033,1,2,15,0
19:05:16.456,1,2,15,0
19:05:16.893,1,2,15,0
19:05:17.324,1,2,15,0
19:05:17.739,1,2,15,0
19:05:18.168,1,2,15,0
19:05:18.596,1,2,15,0
19:05:19.029,1,2,15,0
19:05:19.441,1,2,15,0
19:05:19.875,1,2,15,0
19:05:20.300,1,2,15,0
19:05:20.724,1,2,15,0
19:05:21.149,1,2,15,0
19:05:21.558,1,2,15,0
19:05:21.976,1,2,15,0
19:05:22.392,1,2,15,0
19:05:22.811,1,2,15,0
19:05:23.235,1,2,15,0
19:05:23.677,1,2,15,0
19:05:24.110,1,2,15,0
19:05:24.544,1,2,15,0
19:05:24.971,1,2,15,0
19:05:25.409,1,2,15,0
19:05:25.835,1,2,15,0
19:05:26.261,1,2,15,0
19:05:26.675,1,2,15,0
19:05:27.097,1,2,15,0
19:05:27.530,1,2,15,0
19:05:27.966,1,2,15,0
19:05:28.388,1,2,15,0
19:05:28.801,1,2,15,0
19:05:29.234,1,2,15,0
19:05:29.672,1,2,15,0
19:05:30.108,1,2,15,0
19:05:30.523,1,2,15,0
19:05:30.956,1,2,15,0
19:05:31.387,1,2,15,0
19:05:31.814,1,2,15,0
19:05:32.237,1,2,15,0
19:05:32.655,1,2,15,0
19:05:33.076,1,2,15,0
19:05:33.504,1,2,15,0
19:05:33.927,1,2,15,0
19:05:34.353,1,2,15,0
19:05:34.782,1,2,15,0
19:05:35.217,1,2,15,0
19:05:35.638,1,2,15,0
19:05:36.059,1,2,15,0
19:05:36.480,1,2,15,0
19:05:36.909,1,2,15,0
19:05:37.343,1,2,15,0
19:05:37.768,1,2,15,0
19:05:38.190,1,2,15,0
19:05:38.626,1,2,15,0
19:05:39.064,1,2,15,0
19:05:39.492,1,2,15,0
19:05:39.914,1,2,15,0
19:05:40.340,1,2,15,0
19:05:40.769,1,2,15,0
19:05:41.199,1,2,15,0
19:05:41.616,1,2,15,0
19:05:42.045,1,2,15,0
19:05:42.467,1,2,15,0
19:05:42.890,1,2,15,0
19:05:43.326,1,2,15,0
19:05:43.739,1,2,15,0
19:05:44.153,1,2,15,0
19:05:44.580,1,2,15,0
19:05:45.008,1,2,15,0
19:05:45.429,1,2,15,0
19:05:45.857,1,2,15,0
19:05:46.281,1,2,15,0
19:05:46.716,1,2,15,0
19:05:47.137,1,2,15,0
19:05:47.557,1,2,15,0
19:05:47.987,1,2,15,0
19:05:48.422,1,2,15,0
19:05:48.847,1,2,15,0
19:05:49.275,1,2,15,0
19:05:49.707,1,2,15,0
19:05:50.131,1,2,15,0
19:05:50.554,1,2,15,0
19:05:50.970,1,2,15,0
19:05:51.385,1,2,15,0
19:05:51.813,1,2,15,0
19:05:52.247,1,2,15,0
19:05:52.665,1,2,15,0
19:05:53.083,1,2,15,0
19:05:53.518,1,2,15,0
19:05:53.947,1,2,15,0
19:05:54.359,1,2,15,0
19:05:54.798,1,2,15,0
19:05:55.230,1,2,15,0
19:05:55.660,1,2,15,0
19:05:56.092,1,2,15,0
19:05:56.522,1,2,15,0
19:05:56.953,1,2,15,0
19:05:57.385,1,2,15,0
19:05:57.812,1,2,15,0
19:05:58.242,1,2,15,0
19:05:58.671,1,2,15,0
19:05:59.079,1,2,15,0
19:05:59.501,1,2,15,0
19:05:59.921,1,2,15,0
19:06:00.360,1,2,15,0
19:06:00.801,1,2,15,0
19:06:01.235,1,2,15,0
19:06:01.667,1,2,15,0
19:06:02.084,1,2,15,0
19:06:02.513,1,2,15,0
19:06:02.938,1,2,15,0
19:06:03.370,1,2,15,0
19:06:03.799,1,2,15,0
19:06:04.236,1,2,15,0
19:06:04.674,1,2,15,0
19:06:05.098,1,2,15,0
19:06:05.522,1,2,15,0
19:06:05.951,1,2,15,0
19:06:06.374,1,2,15,0
19:06:06.808,1,2,15,0
19:06:07.235,1,2,15,0
19:06:07.660,1,2,15,0
19:06:08.093,1,2,15,0
19:06:08.532,1,2,15,0
19:06:08.967,1,2,15,0
19:06:09.388,1,2,15,0
19:06:09.797,1,2,15,0
19:06:10.242,1,2,15,0
19:06:10.655,1,2,15,0
19:06:11.067,1,2,15,0
19:06:11.493,1,2,15,0
19:06:11.921,1,2,15,0
19:06:12.357,1,2,15,0
19:06:12.791,1,2,15,0
19:06:13.202,1,2,15,0
19:06:13.641,1,2,15,0
19:06:14.077,1,2,15,0
19:06:14.504,1,2,15,0
19:06:14.932,1,2,15,0
19:06:15.349,1,2,15,0
19:06:15.766,1,2,15,0
19:06:16.187,1,2,15,0
19:06:16.612,1,2,15,0
19:06:17.022,1,2,15,0
19:06:17.449,1,2,15,0
19:06:17.879,1,2,15,0
19:06:18.310,1,2,15,0
19:06:18.724,1,2,15,0
19:06:19.150,1,2,15,0
19:06:19.583,1,2,15,0
19:06:20.016,1,2,15,0
19:06:20.437,1,2,15,0
19:06:20.866,1,2,15,0
19:06:21.281,1,2,15,0
19:06:21.713,1,2,15,0
19:06:22.139,1,2,15,0
19:06:22.549,1,2,15,0
19:06:22.984,1,2,15,0
19:06:23.427,1,2,15,0
19:06:23.855,1,2,15,0
19:06:24.271,1,2,15,0
19:06:24.701,1,2,15,0
19:06:25.121,1,2,15,0
19:06:25.560,1,2,15,0
19:06:25.998,1,2,15,0
19:06:26.411,1,2,15,0
19:06:26.832,1,2,15,0
19:06:27.267,1,2,15,0
19:06:27.694,1,2,15,0
19:06:28.118,1,2,15,0
19:06:28.546,1,2,15,0
19:06:28.976,1,2,15,0
19:06:29.395,1,2,15,0
19:06:29.823,1,2,15,0
19:06:30.241,1,2,15,0
19:06:30.672,1,2,15,0
19:06:31.109,1,2,15,0
19:06:31.541,1,2,15,0
19:06:31.957,1,2,15,0
19:06:32.372,1,2,15,0
19:06:32.788,1,2,15,0
19:06:33.214,1,2,15,0
19:06:33.637,1,2,15,0
19:06:34.068,1,2,15,0
19:06:34.500,1,2,15,0
19:06:34.939,1,2,15,0
19:06:35.366,1,2,15,0
19:06:35.791,1,2,15,0
19:06:36.222,1,2,15,0
19:06:36.658,1,2,15,0
19:06:37.095,1,2,15,0
19:06:37.514,1,2,15,0
19:06:37.935,1,2,15,0
19:06:38.352,1,2,15,0
19:06:38.777,1,2,15,0
19:06:39.191,1,2,15,0
19:06:39.622,1,2,15,0
19:06:40.043,1,2,15,0
19:06:40.485,1,2,15,0
19:06:40.908,1,2,15,0
19:06:41.346,1,2,15,0
19:06:41.779,1,2,15,0
19:06:42.205,1,2,15,0
19:06:42.628,1,2,15,0
19:06:43.060,1,2,15,0
19:06:43.486,1,2,15,0
19:06:43.911,1,2,15,0
19:06:44.340,0,2,15,0
19:06:44.749,0,2,15,0
19:06:45.155,0,2,15,0
19:06:45.603,0,2,15,0
19:06:46.029,0,2,15,0
19:06:46.453,0,2,15,0
19:06:46.883,0,2,15,0
19:06:47.301,0,2,15,0
19:06:47.733,0,2,15,0
19:06:48.164,0,2,15,0
19:06:48.576,0,2,15,0
19:06:48.999,0,2,15,0
19:06:49.424,0,2,15,0
19:06:49.845,0,2,15,0
19:06:50.282,0,2,15,0
19:06:50.706,0,2,15,0
19:06:51.131,0,2,15,0
19:06:51.564,0,2,15,0
19:06:51.988,0,2,15,0
19:06:52.410,0,2,15,0
19:06:52.832,0,2,15,0
19:06:53.262,0,2,15,0
19:06:53.668,0,2,15,0
19:06:54.088,0,2,15,0
19:06:54.514,1,2,15,0
19:06:54.931,1,2,15,0
19:06:55.396,1,4,15,0
19:06:55.811,1,4,15,0
19:06:56.235,1,4,15,0
19:06:56.654,1,4,15,0
19:06:57.069,1,4,15,0
19:06:57.485,1,4,15,0
19:06:57.903,1,4,15,0
19:06:58.311,1,3,15,0
19:06:58.844,1,2,0,0
19:06:59.315,1,2,0,0
19:06:59.738,1,2,2,0
19:07:00.156,1,2,7,0
19:07:00.575,1,2,7,0
19:07:00.994,1,2,7,0
19:07:01.414,1,2,7,0
19:07:01.834,1,2,7,0
19:07:02.263,1,2,7,0
19:07:02.686,1,2,7,0
19:07:03.100,1,2,7,0
19:07:03.529,1,2,7,0
19:07:03.955,1,2,7,0
19:07:04.387,1,2,7,0
19:07:04.796,1,2,7,0
19:07:05.217,1,2,7,0
19:07:05.658,1,2,7,0
19:07:06.085,1,2,7,0
19:07:06.501,1,2,7,0
19:07:06.929,1,2,7,0
19:07:07.368,1,2,7,0
19:07:07.791,1,2,7,0
19:07:08.211,1,2,7,0
19:07:08.637,1,2,7,0
19:07:09.063,1,2,7,0
19:07:09.500,1,2,7,0
19:07:09.917,1,2,7,0
19:07:10.327,1,2,7,0
19:07:10.752,1,2,7,0
19:07:11.182,1,2,7,0
19:07:11.602,1,2,7,0
19:07:12.020,1,2,7,0
19:07:12.448,1,2,7,0
19:07:12.874,1,2,7,0
19:07:13.311,1,2,7,0
19:07:13.735,1,2,7,0
19:07:14.178,1,2,7,0
19:07:14.617,1,2,7,0
19:07:15.045,1,2,7,0
19:07:15.453,1,2,7,0
19:07:15.879,1,2,7,0
19:07:16.307,1,2,7,0
19:07:16.730,1,2,7,0
19:07:17.147,1,2,7,0
19:07:17.571,1,2,7,0
19:07:17.995,1,2,7,0
19:07:18.424,1,2,7,0
19:07:18.859,1,2,7,0
19:07:19.285,1,2,7,0
19:07:19.714,1,2,7,0
19:07:20.141,1,2,7,0
19:07:20.580,1,2,7,0
19:07:21.008,1,2,7,0
19:07:21.442,1,2,7,0
19:07:21.879,1,2,7,0
19:07:22.304,1,2,7,0
19:07:22.730,1,2,7,0
19:07:23.144,1,2,7,0
19:07:23.575,1,2,7,0
19:07:23.995,1,2,7,0
19:07:24.424,1,2,7,0
19:07:24.844,1,2,7,0
19:07:25.280,1,2,7,0
19:07:25.703,1,2,7,0
19:07:26.130,1,2,7,0
19:07:26.544,1,2,7,0
19:07:26.987,1,2,7,0
19:07:27.420,1,2,7,0
19:07:27.857,1,2,7,0
19:07:28.279,1,2,7,0
19:07:28.690,1,2,7,0
19:07:29.124,1,2,7,0
19:07:29.561,1,2,7,0
19:07:29.999,1,2,7,0
19:07:30.407,1,2,7,0
19:07:30.850,1,2,7,0
19:07:31.285,1,2,7,0
19:07:31.709,1,2,7,0
19:07:32.133,1,2,7,0
19:07:32.548,1,2,7,0
19:07:32.983,1,2,7,0
19:07:33.403,1,2,7,0
19:07:33.822,1,2,7,0
19:07:34.236,1,2,7,0
19:07:34.653,1,2,9,0
19:07:35.067,1,2,9,0
19:07:35.488,1,2,9,0
19:07:35.905,1,2,9,0
19:07:36.324,1,2,9,0
